"Heathtop, Ch. Brou'n SK204327",SK204327, 420400, 332700,-1.69823276521175,52.891386155407,01/12/1990,F,27/12/2007,
High Cademan c.p. SK443169,SK443169, 444300, 316900,-1.34515519055316,52.7479300400386,01/12/1990,F,27/12/2007,
High Cross Bank/Arnold Close SK283175,SK283175, 428300, 317500,-1.58212618586995,52.7543936302279,01/12/1990,F,27/12/2007,
High Peak Jncn. c.p.  SK315561,SK315561, 431500, 356100,-1.53098607171156,53.101192912444,01/12/1990,F,27/12/2007,
Highoredish P.S. SK351597,SK351597, 435100, 359700,-1.47682895154908,53.1333282721281,01/12/1990,F,27/12/2007,
Hill Ridware/Rake End SK077185,SK077185, 407700, 318500,-1.88732273128011,52.7640647375853,01/12/1990,F,27/12/2007,
Hilton (Main St.) c.p. SK244307,SK244307, 424400, 330700,-1.63893067133347,52.8732420502758,01/12/1990,F,27/12/2007,
Hob Lane Corner SK281498,SK281498, 428100, 349800,-1.58231203179952,53.0447523132297,01/12/1990,F,27/12/2007,
Holbrook/ Portway SK365443,SK365443, 436500, 344300,-1.45764453767892,52.9948093260651,01/12/1990,F,27/12/2007,
Hollin Wood c.p. SK237838,SK237838, 423700, 383800,-1.64543132988858,53.3505789635834,01/12/1990,F,27/12/2007,
Holloway Church SK323569,SK323569, 432300, 356900,-1.51895812713846,53.1083362562601,01/12/1990,F,27/12/2007,
Holme Moss SE098039,SE098039, 409800, 403900,-1.8536228343478,53.5316830394855,01/12/1990,F,27/12/2007,
Holme Pierrepont Cy.Pk SK609381,SK609381, 460900, 338100,-1.09532035903144,52.9368722018943,01/12/1990,F,27/12/2007,
Holmewood/Old Coll.La. SK433659,SK433659, 443300, 365900,-1.35343951894334,53.1884552226786,01/12/1990,F,27/12/2007,
Hope SK171835,SK171835, 417100, 383500,-1.74459371962307,53.348134860528,01/12/1990,F,27/12/2007,
Horsley/ Green SK376445,SK376445, 437600, 344500,-1.44123335280738,52.9965313121539,01/12/1990,F,27/12/2007,
Hugglescote/Grange Rd. SK430127,SK430127, 443000, 312700,-1.36496075483155,52.7102805754793,01/12/1990,F,27/12/2007,
Hulland/Old Vicarage SK248472,SK248472, 424800, 347200,-1.631731471529,53.0215435028834,01/12/1990,F,27/12/2007,
Hulme End c.p. [£££ ]SK102593,SK102593, 410200, 359300,-1.84900575507193,53.1307845260126,24/11/2002,F,27/12/2007,
Hungarton SK690073,SK690073, 469000, 307300,-0.981304114869702,52.6590602276075,01/12/1990,F,27/12/2007,
Hunt's Hill c.p. SK523117,SK523117, 452300, 311700,-1.22747883673861,52.7004756221006,01/12/1990,F,27/12/2007,
Hurst Clough c.p. SK187876,SK187876, 418700, 387600,-1.72031904351918,53.3849340723268,01/12/1990,F,27/12/2007,
Huthwaite/Market Pl. SK468593,SK468593, 446800, 359300,-1.30202566990521,53.128836980574,01/12/1990,F,27/12/2007,
Ilam main street SK135508,SK135508, 413500, 350800,-1.80003915350937,53.0543056673571,24/11/2002,F,27/12/2007,
Ilkeston/ Market Pl. SK465417,SK465417, 446500, 341700,-1.30904055166793,52.9706672699745,01/12/1990,F,27/12/2007,
Illston-on-the-Hill SP706992,SP706992, 470600, 299200,-0.959379780732872,52.5860495268716,01/12/1990,F,27/12/2007,
Ironville Resr. SK434515,SK434515, 443400, 351500,-1.35388492470705,53.0590140335378,01/12/1990,F,27/12/2007,
Ironville/Casson St. SK435519,SK435519, 443500, 351900,-1.352339127689,53.0626013337667,01/12/1990,F,27/12/2007,
Jacksdale/ Comm. Ctr. SK445515,SK445515, 444500, 351500,-1.33747351952188,53.0589238318596,01/12/1990,F,27/12/2007,
Jackson Bank c.p. [NC] on B5234 near Hoar Cross SK140232,SK140232, 414000, 323200,-1.79376014764219,52.8061900399558,24/11/2002,F,27/12/2007,
"John Thompson Pub, Ingleby SK353268",SK353268, 435300, 326800,-1.47741605001324,52.8375821876614,24/11/2002,F,27/12/2007,
Kegworth/ Mill Lane SK490269,SK490269, 449000, 326900,-1.27404224609676,52.8374140043006,01/12/1990,F,27/12/2007,
Kelham Bridge layby SK406123,SK406123, 440600, 312300,-1.40053231578298,52.706869569676,01/12/1990,F,27/12/2007,
Keyworth/Squash Club SK613308,SK613308, 461300, 330800,-1.09074262777579,52.8712135784661,01/12/1990,F,27/12/2007,
King’s Bomley/A515 layby SK122172,SK122172, 412200, 317200,-1.82068153841083,52.7522965732854,01/12/1990,F,27/12/2007,
King's Tree SK168939,SK168939, 416800, 393900,-1.74855129648968,53.4416246279157,01/12/1990,F,27/12/2007,
Kingston-on-Soar/Green SK502277,SK502277, 450200, 327700,-1.25610767057474,52.844494845444,01/12/1990,F,27/12/2007,
Kirk Hallam/ Pioneer Meadows SK456397,SK456397, 445600, 339700,-1.3227216820733,52.9527668651298,01/12/1990,F,27/12/2007,
Kirklington Station SK675566,SK675566, 467500, 356600,-0.99327388641131,53.1023568432554,01/12/1990,F,27/12/2007,
Kiveton Park/ Rec. SK484829,SK484829, 448400, 382900,-1.27454205479938,53.3408147045833,01/12/1990,F,27/12/2007,
Kneesal/ School Lane SK705643,SK705643, 470500, 364300,-0.946783858788586,53.1711737425413,01/12/1990,F,27/12/2007,
Lamaload Reservoir SJ975753,SJ975753, 397500, 375300,-2.03894742899528,53.2746940068498,01/12/1990,F,27/12/2007,
Langold Country Pk. SK580876,SK580876, 458000, 387600,-1.12951574081248,53.3820924492322,01/12/1990,F,27/12/2007,
Langsett P.S. SE211005,SE211005, 421100, 400500,-1.68337805110041,53.5007943144855,01/12/1990,F,27/12/2007,
Launde Park SK796044,SK796044, 479600, 304400,-0.82532037711659,52.6315451891549,01/12/1990,F,27/12/2007,
Lawn Bridge SK314252,SK314252, 431400, 325200,-1.53546280776525,52.8234401548872,01/12/1990,F,27/12/2007,
Laxton Visitor Centre SK724671,SK724671, 472400, 367100,-0.917732881329582,53.196083786962,01/12/1990,F,27/12/2007,
Lea P.S. SK335575,SK335575, 433500, 357500,-1.50097112916895,53.1136557840077,01/12/1990,F,27/12/2007,
"Leek, c.p. [NC ]off Sunnyhills Rd (Industrial Estate) SJ975554",SJ975554, 397500, 355400,-2.03878401296283,53.0958163268084,24/11/2002,F,27/12/2007,
Limb Hill P.S. SK309819,SK309819, 430900, 381900,-1.53745864092579,53.3331315095756,01/12/1990,F,27/12/2007,
Linacre Reservoir c.p. SK336727,SK336727, 433600, 372700,-1.49788641969276,53.2502750356168,24/11/2002,F,27/12/2007,
Linby SK535511,SK535511, 453500, 351100,-1.20326464149172,53.0545052273268,01/12/1990,F,27/12/2007,
Little Eaton Rec. Gd. SK361415,SK361415, 436100, 341500,-1.46391506345005,52.9696675606516,01/12/1990,F,27/12/2007,
Little Nomanshill Wood SK537560,SK537560, 453700, 356000,-1.19946558574531,53.0985267591716,01/12/1990,F,27/12/2007,
Little Shaw Lane/A50 SK476115,SK476115, 447600, 311500,-1.29705271034717,52.699110046201,01/12/1990,F,27/12/2007,
Locko Lane layby SK402377,SK402377, 440200, 337700,-1.40333959220346,52.9352194844594,01/12/1990,F,27/12/2007,
Long Clawson SK726274,SK726274, 472600, 327400,-0.923650452588458,52.839251214007,01/12/1990,F,27/12/2007,
Long Eaton Station SK481322,SK481322, 448100, 332200,-1.2866210710413,52.885134648868,01/12/1990,F,27/12/2007,
Long Eaton/West Park SK478333,SK478333, 447800, 333300,-1.29091777615003,52.8950487642459,01/12/1990,F,27/12/2007,
Longdale Lane SK592524,SK592524, 459200, 352400,-1.11799661971389,53.0655897591379,01/12/1990,F,27/12/2007,
Longdon Green SK087134,SK087134, 408700, 313400,-1.87263523702544,52.718202998607,01/12/1990,F,27/12/2007,
"Longford, Nr. School SK218378",SK218378, 421800, 337800,-1.67708406410543,52.9371762654634,01/12/1990,F,27/12/2007,
Longnor SK089649,SK089649, 408900, 364900,-1.86828124784878,53.1811461276424,01/12/1990,F,27/12/2007,
Longshaw/Woodcroft SK267801,SK267801, 426700, 380100,-1.60067601443946,53.3171796137338,01/12/1990,F,27/12/2007,
Longshaw/Wooden Pole SK266789,SK266789, 426600, 378900,-1.60227723154597,53.3063984731158,01/12/1990,F,27/12/2007,
Lowdham/Old Eppne.Rd. SK659474,SK659474, 465900, 347400,-1.01904696648878,53.0198688352207,01/12/1990,F,27/12/2007,
Lower Bradfield/ Sands SK262920,SK262920, 426200, 392000,-1.60720087789906,53.4241661592626,01/12/1990,F,27/12/2007,
Lower Hartshay SK382515,SK382515, 438200, 351500,-1.43146916449022,53.0594096723058,01/12/1990,F,27/12/2007,
Loxley Edge c.p. SK307908,SK307908, 430700, 390800,-1.5396034291247,53.4131389124115,01/12/1990,F,27/12/2007,
Lullington/Nr. Church SK249129,SK249129, 424900, 312900,-1.63284876367974,52.7132090897081,01/12/1990,F,27/12/2007,
Mam Nick SK124832,SK124832, 412400, 383200,-1.81520566997605,53.3455679815334,01/12/1990,F,27/12/2007,
Manton/St. Marys Rd. SK879045,SK879045, 487900, 304500,-0.702690488674066,52.63116550734,01/12/1990,F,27/12/2007,
Mapleton Lane c.p. SK176470,SK176470, 417600, 347000,-1.73907729658654,53.0200291734407,01/12/1990,F,27/12/2007,
Mapperley Reservoir SK435436,SK435436, 443500, 343600,-1.35345380609227,52.9879965623832,01/12/1990,F,27/12/2007,
Markeaton Pk. Play Cr. SK332380,SK332380, 433200, 338000,-1.50745132944367,52.9383923872483,01/12/1990,F,27/12/2007,
Marquis Drive Vis. Cr. SK004153,SK004153, 400400, 315300,-1.99550916056119,52.7353509675712,01/12/1990,F,27/12/2007,
Matlock Station SK296602,SK296602, 429600, 360200,-1.55898578808663,53.1381548949896,24/11/2002,F,27/12/2007,
Measham/ Library SK332120,SK332120, 433200, 312000,-1.5100830644648,52.7046750784449,01/12/1990,F,27/12/2007,
Medbourne Road layby  SK793952,SK793952, 479300, 395200,-0.807459646288479,53.4476288712054,01/12/1990,F,27/12/2007,
Melbourne Leisure Centre SK386252,SK386252, 438600, 325200,-1.42861824155994,52.8229744186048,24/11/2002,F,27/12/2007,
Melbourne SK388252,SK388252, 438800, 325200,-1.42565040812979,52.8229601380987,01/12/1990,F,27/12/2007,
Middleton Top SK275551,SK275551, 427500, 355100,-1.59081077441489,53.0924241998523,01/12/1990,F,27/12/2007,
Milford Common SJ973212,SJ973212, 397300, 321200,-2.04147100358362,52.7883816614149,01/12/1990,F,27/12/2007,
Milldale SK138547,SK138547, 413800, 354700,-1.79539754642316,53.0893552007725,01/12/1990,F,27/12/2007,
Millers Dale Stn c.p.[ £££ ]SK136733,SK136733, 413600, 373300,-1.7976022610305,53.2565513747162,24/03/2003,F,27/12/2007,
"Millfields, Carsington Res. SK248498",SK248498, 424800, 349800,-1.63153289602687,53.0449147292283,01/12/1990,F,27/12/2007,
Minninglow c.p. on High Peak Trail SK194582,SK194582, 419400, 358200,-1.71157465315965,53.1206434323185,24/11/2002,F,27/12/2007,
Mkt. Bosworth Cy.Pk. SK412032,SK412032, 441200, 303200,-1.39278583483642,52.6250228123928,01/12/1990,F,27/12/2007,
Monsal Head c.p. SK185715,SK185715, 418500, 371500,-1.72425885241298,53.2402252919562,01/12/1990,F,27/12/2007,
Monyash c.p. [NC ]SK149666,SK149666, 414900, 366600,-1.77842668854402,53.1962929257267,24/11/2002,F,27/12/2007,
Monyash layby SK157664,SK157664, 415700, 366400,-1.76646192788173,53.1944723519578,01/12/1990,F,27/12/2007,
"Moor Lane c.p. SK194644, above Youlgreave",SK194644, 419400, 364400,-1.71120270505955,53.1763740110874,06/05/2003,F,27/12/2007,
Morleymoor A608 layby SK398422,SK398422, 439800, 342200,-1.4087394671874,52.9756987416524,01/12/1990,F,27/12/2007,
Mortimer Rd. layby SK243925,SK243925, 424300, 392500,-1.63575343105919,53.4287507538795,01/12/1990,F,27/12/2007,
Mount St Bernards Abbey SK458163,SK458163, 445800, 316300,-1.32301913004927,52.7424120806262,24/11/2002,F,27/12/2007,
Mountsorrel/ Memorial Hall SK584147,SK584147, 458400, 314700,-1.13668825887956,52.7268197101179,01/12/1990,F,27/12/2007,
Nabb Quarry SJ973680,SJ973680, 397300, 368000,-2.04188064503912,53.2090764152468,01/12/1990,F,27/12/2007,
New Mills/ Torrs SK000856,SK000856, 400000, 385600,-2.00146258012597,53.3672832053562,01/12/1990,F,27/12/2007,
Newbold/ B587 layby SK391187,SK391187, 439100, 318700,-1.42197148087383,52.7645101294528,01/12/1990,F,27/12/2007,
Newhall/ Shopping Cr. SK287209,SK287209, 428700, 320900,-1.57590521989949,52.7849362306186,01/12/1990,F,27/12/2007,
Newton Heath layby B5493 SK275083,SK275083, 427500, 308300,-1.59474600360248,52.6717323377563,01/12/1990,F,27/12/2007,
Newtown Linford c.p. SK523098,SK523098, 452300, 309800,-1.22778037270041,52.6833967165947,01/12/1990,F,27/12/2007,
No Man's Lane SK459373,SK459373, 445900, 337300,-1.31859545465421,52.9311685129581,01/12/1990,F,27/12/2007,
'Noah's Ark' layby SK100355,SK100355, 410000, 335500,-1.85272455399135,52.9168474331463,01/12/1990,F,27/12/2007,
Nomanshill Wood SK542558,SK542558, 454200, 355800,-1.1920327569162,53.0966786980754,01/12/1990,F,27/12/2007,
Normanton-le-Heath SK377128,SK377128, 437700, 312800,-1.44339521188873,52.7115730505827,01/12/1990,F,27/12/2007,
Normanton-on-Wolds SK622329,SK622329, 462200, 332900,-1.07697404907826,52.8899860848103,01/12/1990,F,27/12/2007,
Northwood layby A6 SK261648,SK261648, 426100, 364800,-1.61093045821315,53.1796849608632,01/12/1990,F,27/12/2007,
Oakamoor P.S. SK053447,SK053447, 405300, 344700,-1.92247494430466,52.9996141535276,01/12/1990,F,27/12/2007,
Oakham/ Church SK860089,SK860089, 486000, 308900,-0.729611116591408,52.6710149423718,01/12/1990,F,27/12/2007,
Ogston Res.c.p. (N) SK375610,SK375610, 437500, 361000,-1.44080763781198,53.1448507028176,24/11/2002,F,27/12/2007,
Ogston Resr/Woolley SK374605,SK374605, 437400, 360500,-1.44236074719767,53.1403634119085,01/12/1990,F,27/12/2007,
Ompton/ A616 layby SK693649,SK693649, 469300, 364900,-0.964602622004073,53.1767233411779,01/12/1990,F,27/12/2007,
"Opp. Cat & Fiddle, Buxton SK001719",SK001719, 400100, 371900,-1.99995747736207,53.24413927439,24/11/2002,F,27/12/2007,
Osmaston SK200437,SK200437, 420000, 343700,-1.7035034923027,52.9902816291823,01/12/1990,F,27/12/2007,
Osmaston Village Hall,,,,,,24/11/2002,F,27/12/2007,
Ossington/ Hall Drive SK762647,SK762647, 476200, 364700,-0.861435675526688,53.173984838657,01/12/1990,F,27/12/2007,
Oughtibridge/Church St. SK306933,SK306933, 430600, 393300,-1.54086531633708,53.4356152339923,01/12/1990,F,27/12/2007,
Outwoods c.p. SK514160,SK514160, 451400, 316000,-1.24012439443239,52.7392136376273,01/12/1990,F,27/12/2007,
Over Haddon SK203664,SK203664, 420300, 366400,-1.69761146680648,53.1943181895142,01/12/1990,F,27/12/2007,
Overseal/Woodville Rd. c.p. SK298156,SK298156, 429800, 315600,-1.5600745057397,52.7372336181321,24/11/2002,F,27/12/2007,
Palmer Moor A50 layby SK135334,SK135334, 413500, 333400,-1.80075939404179,52.8978942733669,01/12/1990,F,27/12/2007,
Park Hall Cy. Pk. SJ925445,SJ925445, 392500, 344500,-2.11319492512711,52.9977868308924,01/12/1990,F,27/12/2007,
Parsley Hay SK146637,SK146637, 414600, 363700,-1.78304791965797,53.1702341966463,01/12/1990,F,27/12/2007,
Pilsley/Church St. SK424622,SK424622, 442400, 362200,-1.36739660967748,53.1552710064951,01/12/1990,F,27/12/2007,
Piperhouse layby/A625 SK283808,SK283808, 428300, 380800,-1.57659747538614,53.3233889021556,01/12/1990,F,27/12/2007,
Pistern Hill Top SK346209,SK346209, 434600, 320900,-1.48842828395801,52.7845917881152,01/12/1990,F,27/12/2007,
Plainsteads SK023910,SK023910, 402300, 391000,-1.96685887679326,53.4158171965815,01/12/1990,F,27/12/2007,
Pleasley Vale SK510649,SK510649, 451000, 364900,-1.23837259065323,53.1787856941219,01/12/1990,F,27/12/2007,
Pym Chair SJ995768,SJ995768, 399500, 376800,-2.00895951746797,53.2881830134698,01/12/1990,F,27/12/2007,
Quorndon/ Station Rd. SK562165,SK562165, 456200, 316500,-1.16895270934102,52.7432317056764,01/12/1990,F,27/12/2007,
Ramsley Moor layby SK283757,SK283757, 428300, 375700,-1.57705032215215,53.2775478923668,01/12/1990,F,27/12/2007,
Rangemore Nr. Church SK180230,SK180230, 418000, 323000,-1.7344350462778,52.8042744786084,01/12/1990,F,27/12/2007,
Rearsby/ Brookside SK650145,SK650145, 465000, 314500,-1.03901476157313,52.7242711954866,01/12/1990,F,27/12/2007,
Rempstone Church layby SK575245,SK575245, 457500, 324500,-1.14829765029838,52.8150046232184,01/12/1990,F,27/12/2007,
Repton Park layby SK308241,SK308241, 430800, 324100,-1.54446985383421,52.8135865226914,01/12/1990,F,27/12/2007,
Repton/ Burton Rd. c.p. SK303269,SK303269, 430300, 326900,-1.55162919245067,52.8387844848243,01/12/1990,F,27/12/2007,
Riddings Park Rec. SK425530,SK425530, 442500, 353000,-1.3671153449652,53.0725689582095,01/12/1990,F,27/12/2007,
Ridgegate Reservoir SJ958713,SJ958713, 395800, 371300,-2.06438438909691,53.2387290794316,01/12/1990,F,27/12/2007,
Ripley/Market Place SK398505,SK398505, 439800, 350500,-1.40772003278124,53.0503047693084,01/12/1990,F,27/12/2007,
Rivelin Mill c.p. SK291873,SK291873, 429100, 387300,-1.56399287153478,53.3817701450654,01/12/1990,F,27/12/2007,
Roaches layby SK004621,SK004621, 400400, 362100,-1.99547023881316,53.1560490491181,01/12/1990,F,27/12/2007,
Rocester/Churnet Br. SK105392,SK105392, 410500, 339200,-1.84517006118544,52.9500983680943,01/12/1990,F,27/12/2007,
Rocester/Comm. Centre SK108394,SK108394, 410800, 339400,-1.84069845145498,52.9518903295441,01/12/1990,F,27/12/2007,
Rolleston/ Burnside SK236276,SK236276, 423600, 327600,-1.65103905473646,52.8454110453378,01/12/1990,F,27/12/2007,
Rother Valley Country Park: -Bedgreave Mill V.C. SK454827,SK454827, 445400, 382700,-1.31962421571881,53.3392814692893,01/12/1990,F,27/12/2007,
Rother Valley Country Park: -Entrance/ Ranger Pt. SK465821,SK465821, 446500, 382100,-1.3031930939226,53.3337943784909,01/12/1990,F,27/12/2007,
Rother Valley Country Park: -Meadowgate Lake c.p. SK455824,SK455824, 445500, 382400,-1.3181654849403,53.3365765679589,01/12/1990,F,27/12/2007,
Rothley/ Crossgreen SK584127,SK584127, 458400, 312700,-1.13704303944157,52.7088424458576,01/12/1990,F,27/12/2007,
Rough Wood/A57 layby SK187864,SK187864, 418700, 386400,-1.72038949116516,53.3741479109658,01/12/1990,F,27/12/2007,
Rowarth SK012892,SK012892, 401200, 389200,-1.98341544427778,53.3996411407858,01/12/1990,F,27/12/2007,
Rowsley c.p./Recycling Depot SK258659,SK258659, 425800, 365900,-1.61533084860365,53.1895870050682,28/11/2002,F,27/12/2007,
Rowsley Rec. Gd. SK256656,SK256656, 425600, 365600,-1.61834790753521,53.1869000320665,24/11/2002,F,27/12/2007,
Rowthorne c.p. SK476647,SK476647, 447600, 364700,-1.28927001918248,53.1773020473912,01/12/1990,F,27/12/2007,
Ruddington/Church St. SK572330,SK572330, 457200, 333000,-1.15126128745902,52.8914375517417,01/12/1990,F,27/12/2007,
Rudyard Station SJ955579,SJ955579, 395500, 357900,-2.06868743861019,53.1182752980683,01/12/1990,F,27/12/2007,
Rufford Countrypark SK644648,SK644648, 464400, 364800,-1.03792393803398,53.1764383358531,01/12/1990,F,27/12/2007,
'Rufford Hse' layby SK326706,SK326706, 432600, 370600,-1.5130869396089,53.2314613457834,01/12/1990,F,27/12/2007,
Rufford Mill c.p. SK646656,SK646656, 464600, 365600,-1.03477074994462,53.1836042668632,01/12/1990,F,27/12/2007,
Rushton Spencer layby SJ933629,SJ933629, 393300, 362900,-2.10166438444538,53.163196664131,01/12/1990,F,27/12/2007,
"Rushton Spencer, Old Stn c.p. [NC ]SJ936624",SJ936624, 393600, 362400,-2.09716714045204,53.1587059679143,24/11/2002,F,27/12/2007,
Rutland Water: -Barnsdale SK909087,SK909087, 490900, 308700,-0.657222579889082,52.6684184093505,01/12/1990,F,27/12/2007,
Rutland Water: -Edith Weston SK930057,SK930057, 493000, 305700,-0.627021744063408,52.6411005592388,01/12/1990,F,27/12/2007,
Rutland Water: -Sykes Lane SK937083,SK937083, 493700, 308300,-0.615942836606103,52.6643471748541,01/12/1990,F,27/12/2007,
Rutland Water: -Whitwell SK924083,SK924083, 492400, 308300,-0.635159388341018,52.6645700443938,01/12/1990,F,27/12/2007,
Salters Brook/A628 SE137001,SE137001, 413700, 400100,-1.7949513567205,53.4974412737026,01/12/1990,F,27/12/2007,
"Saracens Head Pub, Heath End SK369213",SK369213, 436900, 321300,-1.45428251822884,52.7880357170518,24/11/2002,F,27/12/2007,
Seagrave/ Green Lane SK616177,SK616177, 461600, 317700,-1.08874938233224,52.7534313334321,01/12/1990,F,27/12/2007,
Hayfield V.C. SK035869,SK035869, 403500, 386900,-1.9488491438096,53.3789576511047,25/11/2002,F,27/12/2007,
Seven Springs c.p. SK005206,SK005206, 400500, 320600,-1.99402143631843,52.7829955911933,01/12/1990,F,27/12/2007,
Shardlow/Wilne Lane SK445304,SK445304, 444500, 330400,-1.34036204082568,52.8692636674858,01/12/1990,F,27/12/2007,
Shepshed/ Oakley Rd. Rec. SK479206,SK479206, 447900, 320600,-1.2912898416713,52.7808829029791,01/12/1990,F,27/12/2007,
Sherwood Forest V.C. SK627676,SK627676, 462700, 367600,-1.06280681205745,53.2018062111503,01/12/1990,F,27/12/2007,
Shillito Wood P.S. SK295750,SK295750, 429500, 375000,-1.55911950432449,53.2711909437754,01/12/1990,F,27/12/2007,
Shipley Pk. Vis. Cr. SK431453,SK431453, 443100, 345300,-1.35918599534054,53.0033093457279,01/12/1990,F,27/12/2007,
Shirley/ Park Lane? SK217418,SK217418, 421700, 341800,-1.67830559897952,52.9731366940934,01/12/1990,F,27/12/2007,
Shobnall Fields Rec. SK235236,SK235236, 423500, 323600,-1.65280964450111,52.8094580975452,01/12/1990,F,27/12/2007,
Short Heath SK303151,SK303151, 430300, 315100,-1.55271546929615,52.7327113070093,01/12/1990,F,27/12/2007,
Sibson/ A444 layby SK355002,SK355002, 435500, 300200,-1.47730865090717,52.5984556047273,01/12/1990,F,27/12/2007,
Sileby/ King St. c.p.  SK602152,SK602152, 460200, 315200,-1.10994720255908,52.7311172620873,01/12/1990,F,27/12/2007,
Sinope/ Old A50 layby SK399153,SK399153, 439900, 315300,-1.41052810310848,52.7338888758675,01/12/1990,F,27/12/2007,
Skegby/ Buttery Lane SK495612,SK495612, 449500, 361200,-1.26138474219003,53.1456706253968,01/12/1990,F,27/12/2007,
Slade Plantn Radbourne SK292356,SK292356, 429200, 335600,-1.56718022349633,52.9170504778978,01/12/1990,F,27/12/2007,
Snelston Church SK155433,SK155433, 415500, 343300,-1.770558605954,52.9868339744638,01/12/1990,F,27/12/2007,
Sothall SK448823,SK448823, 444800, 382300,-1.3286910986648,53.3357363991214,01/12/1990,F,27/12/2007,
South Anston/ Rec. SK514834,SK514834, 451400, 383400,-1.22940794381816,53.3450263267053,01/12/1990,F,27/12/2007,
Southwell/Church St. SK702539,SK702539, 470200, 353900,-0.953542173287979,53.077743216824,01/12/1990,F,27/12/2007,
Southwell/Station Rd. SK706544,SK706544, 470600, 354400,-0.947462762386644,53.0821844966174,01/12/1990,F,27/12/2007,
Sparklow SK128659,SK128659, 412800, 365900,-1.80988694510925,53.1900556352769,01/12/1990,F,27/12/2007,
Speetley Farm layby SK481773,SK481773, 448100, 377300,-1.27989287976168,53.2905099926602,01/12/1990,F,27/12/2007,
Spring Wood c.p. SK378220,SK378220, 437800, 322000,-1.44085752396493,52.7942660899867,01/12/1990,F,27/12/2007,
Stanton Gate/Culdesac SK481381,SK481381, 448100, 338100,-1.28575078771189,52.9381674463275,01/12/1990,F,27/12/2007,
Stathern Bridge SK755324,SK755324, 475500, 332400,-0.879451613999635,52.8837917660914,01/12/1990,F,27/12/2007,
"Staunton Harold Nursery, lower c.p. SK378208",SK378208, 437800, 320800,-1.44099533631612,52.7834793018633,24/11/2002,F,27/12/2007,
Staunton Harold Resr: N./Caulk SK375226,SK375226, 437500, 322600,-1.44523797649043,52.7996802913867,01/12/1990,F,27/12/2007,
Staunton Harold Resr: N./Melbourne SK377244,SK377244, 437700, 324400,-1.44206532907758,52.8158465672623,01/12/1990,F,27/12/2007,
Stocksbridge/Haywood Lane nr. Clock Tower SK276983,SK276983, 427600, 398300,-1.58558403497244,53.4807204144981,01/12/1990,F,27/12/2007,
Street Lane layby SK394497,SK394497, 439400, 349700,-1.41378430809876,53.04314339134,01/12/1990,F,27/12/2007,
Strines Bridge SK221909,SK221909, 422100, 390900,-1.66897342959219,53.4144655564194,01/12/1990,F,27/12/2007,
Sudbury/Main Rd (E) SK164319,SK164319, 416400, 331900,-1.75772491993203,52.8843304435451,01/12/1990,F,27/12/2007,
Sudbury/Main Rd (W) SK159323,SK159323, 415900, 332300,-1.76513587822177,52.8879410592507,01/12/1990,F,27/12/2007,
Surprise View SK252801,SK252801, 425200, 380100,-1.62319139511719,53.3172526609102,01/12/1990,F,27/12/2007,
Swadlincote/Rink Drive SK299195,SK299195, 429900, 319500,-1.55823977945885,52.77228636574,01/12/1990,F,27/12/2007,
Swithland Wood (N) SK537130,SK537130, 453700, 313000,-1.2065519534296,52.7120245517618,01/12/1990,F,27/12/2007,
Swithland Wood (S) SK537118,SK537118, 453700, 311800,-1.20674732080324,52.7012380384699,01/12/1990,F,27/12/2007,
Syston/(Bridge) c.p. SK627115,SK627115, 462700, 311500,-1.07363574210347,52.6975764877877,01/12/1990,F,27/12/2007,
Taxal layby A5002 SK009799,SK009799, 400900, 379900,-1.98795157468363,53.3160474230512,01/12/1990,F,27/12/2007,
Teggs Nose Cy. Pk. SJ950733,SJ950733, 395000, 373300,-2.0764036598799,53.2566988705704,01/12/1990,F,27/12/2007,
The Street SK013756,SK013756, 401300, 375600,-1.98196300203754,53.2773953769243,01/12/1990,F,27/12/2007,
Thorpe Satchville/B6047 layby SK732110,SK732110, 473200, 311000,-0.918400815684698,52.6917670169529,01/12/1990,F,27/12/2007,
Thorpe Station SK166503,SK166503, 416600, 350300,-1.75381567393514,53.0497246610419,01/12/1990,F,27/12/2007,
Thorpe Village SK155505,SK155505, 415500, 350500,-1.77021526500787,53.0515552204385,01/12/1990,F,27/12/2007,
Thorpe/Narlows Lane cp [NC ]SK164505,SK164505, 416400, 350500,-1.75678903672399,53.051528585575,13/05/2003,F,27/12/2007,
Thringstone/ Green SK427172,SK427172, 442700, 317200,-1.36881760863389,52.7507550503004,01/12/1990,F,27/12/2007,
Thurgarton/Beck St. SK695491,SK695491, 469500, 349100,-0.965023259894593,53.0346938143093,01/12/1990,F,27/12/2007,
Tibshelf Ponds c.p. SK441401,SK441401, 444100, 340100,-1.3449924876135,52.9564873459328,01/12/1990,F,27/12/2007,
Ticknall Village Hall SK352240,SK352240, 435200, 324000,-1.4792008214019,52.8124192415168,24/11/2002,F,27/12/2007,
Tideswell Dale c.p. SK154742,SK154742, 415400, 374200,-1.77057829898096,53.2645925378762,01/12/1990,F,27/12/2007,
Tideswell SK151755,SK151755, 415100, 375500,-1.77501470964946,53.2762862400216,01/12/1990,F,27/12/2007,
Tilton/Marefield Lane SK743058,SK743058, 474300, 305800,-0.903299162706277,52.6448786243041,01/12/1990,F,27/12/2007,
Timber Lane c.p. SK643427,SK643427, 464300, 342700,-1.04382897563373,52.9778202675181,01/12/1990,F,27/12/2007,
